time,open,high,low,close,volume,trade
2020-06-11,247.78000000,250.09000000,226.20000000,230.51000000,816456.89161000,373492.34304000
2020-06-12,230.46000000,239.38000000,228.19000000,237.55000000,446515.34124000,224589.29616000
2020-06-13,237.55000000,238.73000000,234.66000000,238.11000000,253797.78090000,126898.09775000
2020-06-14,238.13000000,238.59000000,229.83000000,231.77000000,304943.21188000,150190.06138000
2020-06-15,231.74000000,233.55000000,218.27000000,230.86000000,875026.92057000,410989.99093000
2020-06-16,230.86000000,236.00000000,228.70000000,235.30000000,499194.66758000,252188.71079000
2020-06-17,235.31000000,237.30000000,227.65000000,233.82000000,478187.29170000,232960.69025000
2020-06-18,233.82000000,234.65000000,227.93000000,231.27000000,334347.79917000,157912.89857000
2020-06-19,231.26000000,231.95000000,226.74000000,229.00000000,397284.59808000,196717.52384000
2020-06-20,229.00000000,230.85000000,225.62000000,228.89000000,303704.98826000,146807.30372000
2020-06-21,228.88000000,231.49000000,227.11000000,228.04000000,256305.23734000,133367.32601000
2020-06-22,228.03000000,246.89000000,227.51000000,243.13000000,749030.11114000,381685.54634000
2020-06-23,243.11000000,244.87000000,240.75000000,243.14000000,442296.31477000,224811.21947000
2020-06-24,243.15000000,249.24000000,231.07000000,234.58000000,921634.05340000,447817.33625000
2020-06-25,234.57000000,235.39000000,227.56000000,232.50000000,613748.59348000,312667.90698000
2020-06-26,232.49000000,233.61000000,227.75000000,229.64000000,628340.07007000,313069.39625000
2020-06-27,229.66000000,231.42000000,216.00000000,220.94000000,645950.61438000,299265.01724000
2020-06-28,220.94000000,227.96000000,218.32000000,224.93000000,444766.56881000,236280.14760000
2020-06-29,224.89000000,229.96000000,221.26000000,227.93000000,597915.52242000,305421.87340000
2020-06-30,227.98000000,228.70000000,222.91000000,225.60000000,415036.02977000,202532.74647000
2020-07-01,225.59000000,232.71000000,224.16000000,230.99000000,517351.58865000,265707.94626000
2020-07-02,230.99000000,232.01000000,222.87000000,226.46000000,592485.91115000,282313.90134000
2020-07-03,226.46000000,228.13000000,223.97000000,224.87000000,314578.50040000,153734.92210000
2020-07-04,224.86000000,230.71000000,224.43000000,229.17000000,307726.46593000,156161.48084000
2020-07-05,229.24000000,229.85000000,223.05000000,227.56000000,355747.12006000,173480.66716000
2020-07-06,227.54000000,242.00000000,226.93000000,241.60000000,864817.50700000,443659.99767000
2020-07-07,241.60000000,243.77000000,234.40000000,239.39000000,600424.97209000,293523.48727000
2020-07-08,239.39000000,248.88000000,237.78000000,246.95000000,958185.83708000,472779.31973000
2020-07-09,246.94000000,247.90000000,237.88000000,241.98000000,647641.58291000,313999.27569000
2020-07-10,241.97000000,242.16000000,235.72000000,241.26000000,455025.12385000,234086.96963000
2020-07-11,241.27000000,241.67000000,237.54000000,239.19000000,294476.00626000,144264.75794000
2020-07-12,239.19000000,244.00000000,236.52000000,242.79000000,469315.11720000,238720.16445000
2020-07-13,242.76000000,245.33000000,237.33000000,239.50000000,604093.04245000,304677.24908000
2020-07-14,239.50000000,242.09000000,237.00000000,240.44000000,426320.89188000,212486.68184000
2020-07-15,240.45000000,241.45000000,236.83000000,238.61000000,368350.66518000,178198.01400000
2020-07-16,238.59000000,239.39000000,230.02000000,233.57000000,587161.73894000,284514.03969000
2020-07-17,233.58000000,234.84000000,231.65000000,232.67000000,325600.21444000,159858.08306000
2020-07-18,232.66000000,236.80000000,232.32000000,235.67000000,341356.61820000,168653.68252000
2020-07-19,235.67000000,239.92000000,233.28000000,239.11000000,348803.52073000,177800.65726000
2020-07-20,239.12000000,239.72000000,234.05000000,236.01000000,396657.91938000,193222.00995000
2020-07-21,236.00000000,246.66000000,235.57000000,245.59000000,637462.08074000,335588.62905000
2020-07-22,245.53000000,269.61000000,241.51000000,263.74000000,718417.68296000,382255.45060000
2020-07-23,263.75000000,279.98000000,259.70000000,275.30000000,1068774.57879000,548027.77647000
2020-07-24,275.31000000,287.34000000,266.00000000,279.15000000,926033.06692000,467152.58946000
2020-07-25,279.15000000,308.94000000,279.09000000,305.26000000,1058927.30554000,546337.36919000
2020-07-26,305.31000000,318.75000000,299.00000000,311.00000000,1270368.75300000,629296.22696000
2020-07-27,311.02000000,333.31000000,310.78000000,321.93000000,1636122.34727000,818454.59042000
2020-07-28,321.95000000,326.80000000,305.86000000,316.77000000,1093231.55578000,526272.91372000
2020-07-29,316.77000000,325.00000000,312.38000000,317.71000000,792802.32148000,403407.16614000
2020-07-30,317.76000000,342.00000000,314.05000000,334.87000000,1008827.56698000,548703.63674000
2020-07-31,334.82000000,349.45000000,328.40000000,346.33000000,948088.44982000,479449.06541000
2020-08-01,346.32000000,392.67000000,343.07000000,387.00000000,1440843.34203000,763925.60566000
2020-08-02,387.01000000,415.85000000,325.00000000,372.42000000,2324909.09616000,1147802.64923000
2020-08-03,372.45000000,398.00000000,366.50000000,385.94000000,1191565.09389000,594188.68302000
2020-08-04,385.91000000,402.98000000,380.77000000,389.61000000,1180792.42379000,580630.09812000
2020-08-05,389.59000000,407.00000000,384.11000000,400.72000000,1124119.06720000,569086.53448000
2020-08-06,400.72000000,403.66000000,390.51000000,394.77000000,821379.08397000,403029.86304000
2020-08-07,394.77000000,398.26000000,362.85000000,379.34000000,1041207.35946000,499790.82669000
2020-08-08,379.34000000,397.05000000,375.79000000,397.03000000,623029.78053000,325760.87681000
2020-08-09,397.05000000,400.00000000,383.36000000,390.14000000,594900.58133000,294055.13111000
2020-08-10,390.14000000,399.18000000,385.13000000,395.44000000,826969.90633000,409673.34569000
2020-08-11,395.43000000,398.21000000,367.00000000,379.00000000,992412.60230000,465088.67076000
2020-08-12,378.99000000,389.23000000,365.85000000,387.18000000,751848.79830000,378876.83493000
2020-08-13,387.18000000,431.49000000,376.59000000,424.54000000,1511330.77320000,786249.64387000
2020-08-14,424.54000000,444.71000000,417.05000000,438.11000000,1109670.94324000,551666.89650000
2020-08-15,438.12000000,442.94000000,427.02000000,432.32000000,681698.59710000,332354.72985000
2020-08-16,432.30000000,436.99000000,412.47000000,433.62000000,716666.25258000,345142.26171000
2020-08-17,433.61000000,446.00000000,420.37000000,430.89000000,868870.64996000,434882.89599000
2020-08-18,430.89000000,433.81000000,415.00000000,421.95000000,743254.57018000,356765.97549000
2020-08-19,421.92000000,426.75000000,393.25000000,407.46000000,978339.69221000,457547.57265000
2020-08-20,407.46000000,418.98000000,402.07000000,415.94000000,663555.73445000,336116.41655000
2020-08-21,415.94000000,418.68000000,385.10000000,387.97000000,860998.72560000,395087.31195000
2020-08-22,387.93000000,397.04000000,379.92000000,395.24000000,643235.76543000,315092.64001000
2020-08-23,395.23000000,396.95000000,383.15000000,390.71000000,445317.81989000,218347.50764000
2020-08-24,390.72000000,410.42000000,387.44000000,407.68000000,717403.81877000,374389.16218000
2020-08-25,407.68000000,409.06000000,370.00000000,382.93000000,970445.38395000,463076.75010000
2020-08-26,382.91000000,392.91000000,377.37000000,385.81000000,738690.77940000,372284.31302000
2020-08-27,385.81000000,397.10000000,371.48000000,383.27000000,877763.73658000,441967.74994000
2020-08-28,383.31000000,398.00000000,379.75000000,395.11000000,732601.46905000,376745.79555000
2020-08-29,395.10000000,405.69000000,391.88000000,398.65000000,659802.63344000,335970.72742000
2020-08-30,398.65000000,429.89000000,398.30000000,428.94000000,894979.71788000,454113.30749000
2020-08-31,428.94000000,439.00000000,418.04000000,433.79000000,1040748.68881000,521857.12047000
2020-09-01,433.80000000,488.84000000,429.03000000,475.40000000,1751354.57719000,869375.35063000
2020-09-02,475.40000000,481.39000000,420.00000000,439.50000000,1880642.46853000,930825.55373000
2020-09-03,439.50000000,450.70000000,372.00000000,381.40000000,2408569.34151000,1163309.47153000
2020-09-04,381.35000000,400.21000000,357.00000000,385.26000000,1806488.22474000,898001.98862000
2020-09-05,385.30000000,395.00000000,308.42000000,335.01000000,2777166.51389000,1359142.30847000
2020-09-06,335.04000000,360.00000000,316.10000000,352.80000000,2017811.14721000,1001126.65908000
2020-09-07,352.85000000,358.51000000,323.00000000,353.59000000,1740618.42462000,875520.99803000
2020-09-08,353.59000000,356.58000000,325.38000000,337.39000000,1400246.82962000,683844.91475000
2020-09-09,337.41000000,359.00000000,330.51000000,350.85000000,879760.56255000,450864.78551000
2020-09-10,350.85000000,377.25000000,349.91000000,367.93000000,1134287.61137000,564874.99855000
2020-09-11,367.93000000,375.27000000,355.49000000,373.63000000,844017.59966000,423159.48329000
2020-09-12,373.62000000,388.57000000,364.73000000,387.78000000,766542.31635000,391980.78732000
2020-09-13,387.78000000,390.43000000,350.00000000,366.42000000,989195.69047000,471379.94130000
2020-09-14,366.43000000,384.64000000,355.73000000,377.12000000,1042059.62265000,520997.62714000
2020-09-15,377.12000000,382.47000000,362.34000000,364.06000000,883856.33005000,425660.93557000
2020-09-16,364.05000000,373.45000000,355.00000000,365.11000000,841709.98939000,401737.07122000
2020-09-17,365.04000000,394.14000000,363.30000000,389.36000000,1256300.41100000,649410.54624000
2020-09-18,389.35000000,392.58000000,375.33000000,384.39000000,804194.47219000,390631.14787000
2020-09-19,384.40000000,388.72000000,377.00000000,385.25000000,570908.33553000,275383.50997000
2020-09-20,385.25000000,385.45000000,365.00000000,371.04000000,693164.40144000,339273.53425000
2020-09-21,371.04000000,376.80000000,331.00000000,340.36000000,1283946.03098000,614255.13337000
2020-09-22,340.31000000,346.91000000,335.34000000,344.21000000,842731.12878000,406238.87933000
2020-09-23,344.18000000,344.65000000,313.29000000,320.72000000,940904.49756000,451952.70895000
2020-09-24,320.72000000,353.10000000,316.67000000,348.97000000,1071705.09721000,541195.93188000
2020-09-25,348.97000000,358.00000000,337.58000000,351.92000000,860643.77924000,428498.41778000
2020-09-26,351.93000000,356.40000000,345.88000000,353.92000000,530879.20755000,265973.62355000
2020-09-27,353.95000000,362.14000000,347.24000000,357.49000000,569568.55041000,278104.49527000
2020-09-28,357.58000000,368.20000000,351.70000000,353.96000000,757758.43040000,365322.52821000
2020-09-29,353.91000000,360.63000000,350.45000000,359.79000000,585143.16892000,296028.84893000
2020-09-30,359.78000000,361.50000000,351.56000000,359.83000000,498943.23226000,258138.87585000
2020-10-01,359.83000000,370.45000000,345.51000000,352.85000000,758349.31959000,361455.09687000
2020-10-02,352.83000000,354.55000000,334.24000000,345.60000000,733571.84211000,359044.99342000
2020-10-03,345.60000000,351.00000000,343.70000000,345.95000000,303595.71901000,157899.99434000
2020-10-04,345.94000000,354.45000000,343.81000000,352.37000000,343932.91712000,168705.23259000
2020-10-05,352.34000000,356.10000000,348.54000000,353.62000000,376740.30692000,185554.40142000
2020-10-06,353.63000000,355.10000000,336.80000000,340.75000000,640063.26951000,311147.69014000
2020-10-07,340.80000000,342.85000000,332.18000000,341.58000000,541928.86376000,267972.41424000
2020-10-08,341.58000000,353.32000000,334.21000000,350.95000000,631794.87560000,332296.23857000
2020-10-09,350.94000000,368.33000000,347.32000000,365.02000000,650478.19338000,347090.04670000
2020-10-10,365.01000000,378.40000000,364.71000000,370.52000000,591005.32129000,299965.65391000
2020-10-11,370.51000000,377.60000000,368.87000000,374.16000000,373318.23779000,187969.33051000
2020-10-12,374.17000000,394.80000000,365.58000000,386.51000000,844422.65444000,427311.17538000
2020-10-13,386.51000000,387.75000000,374.51000000,381.04000000,645141.91394000,315226.91813000
2020-10-14,381.05000000,387.41000000,373.13000000,378.69000000,569557.82936000,278390.33609000
2020-10-15,378.69000000,381.79000000,369.85000000,377.64000000,634038.09453000,308053.83962000
2020-10-16,377.63000000,379.83000000,361.18000000,365.50000000,654029.36404000,308695.25396000
2020-10-17,365.50000000,370.46000000,363.36000000,368.32000000,285578.24537000,139908.84552000
2020-10-18,368.31000000,378.64000000,367.10000000,378.11000000,323468.47095000,166936.80184000
2020-10-19,378.12000000,384.32000000,372.50000000,379.30000000,577252.90265000,281217.97666000
2020-10-20,379.30000000,380.73000000,365.27000000,368.52000000,617309.81677000,288156.13039000
2020-10-21,368.53000000,401.49000000,367.74000000,390.38000000,1221663.63784000,632070.29962000
2020-10-22,390.31000000,420.73000000,390.21000000,413.98000000,1095897.20667000,560444.09814000
2020-10-23,413.94000000,419.33000000,401.30000000,409.11000000,727832.32240000,353573.61208000
2020-10-24,409.19000000,416.66000000,407.00000000,412.14000000,419236.87106000,207090.61075000
2020-10-25,412.14000000,417.40000000,402.50000000,405.86000000,415586.97610000,192487.98412000
2020-10-26,405.85000000,411.11000000,382.30000000,392.52000000,895142.67266000,408392.37075000
2020-10-27,392.52000000,410.25000000,389.90000000,403.45000000,754244.37552000,373014.52987000
2020-10-28,403.41000000,409.20000000,380.52000000,388.23000000,855275.46882000,407244.62775000
2020-10-29,388.22000000,393.72000000,380.52000000,387.13000000,573096.01416000,283010.62488000
2020-10-30,387.12000000,391.97000000,373.29000000,382.49000000,771750.74746000,384404.74738000
2020-10-31,382.59000000,394.88000000,379.90000000,386.46000000,467453.81050000,238043.31120000
2020-11-01,386.44000000,398.29000000,384.61000000,396.67000000,438952.95565000,228285.69860000
2020-11-02,396.68000000,404.50000000,377.92000000,383.02000000,779968.57957000,382924.26079000
2020-11-03,383.01000000,390.00000000,370.23000000,387.88000000,752954.37114000,366506.41600000
2020-11-04,387.88000000,408.39000000,376.47000000,402.49000000,1157064.35076000,600951.59602000
2020-11-05,402.50000000,420.40000000,396.14000000,416.69000000,1475139.77342000,733696.12776000
2020-11-06,416.73000000,458.27000000,414.76000000,455.91000000,1682440.96026000,883105.68936000
2020-11-07,455.91000000,468.28000000,424.14000000,435.21000000,1653416.59610000,831369.37192000
2020-11-08,435.20000000,460.10000000,431.99000000,454.30000000,840908.46841000,424300.36519000
2020-11-09,454.29000000,459.10000000,433.09000000,444.32000000,1099213.24641000,523180.45111000
2020-11-10,444.32000000,455.00000000,438.70000000,450.34000000,866872.41108000,437244.02871000
2020-11-11,450.34000000,476.25000000,449.28000000,463.09000000,1205782.84262000,626267.49881000
2020-11-12,463.09000000,470.00000000,451.20000000,462.39000000,990776.62912000,471577.98126000
2020-11-13,462.48000000,478.01000000,457.12000000,476.43000000,976665.09752000,509344.22798000
2020-11-14,476.42000000,477.47000000,452.00000000,460.89000000,735252.78540000,347000.03929000
2020-11-15,460.90000000,462.89000000,440.19000000,448.08000000,665217.56671000,307609.56539000
2020-11-16,448.07000000,466.00000000,445.45000000,460.55000000,812060.44638000,407294.36897000
2020-11-17,460.51000000,484.88000000,459.80000000,482.15000000,1151573.37456000,591305.56754000
2020-11-18,482.11000000,495.31000000,456.60000000,478.41000000,1477696.29116000,741745.06753000
2020-11-19,478.43000000,480.75000000,464.86000000,471.25000000,817418.52685000,389266.26994000
2020-11-20,471.26000000,514.40000000,470.65000000,510.12000000,1516361.90736000,781483.37009000
2020-11-21,510.12000000,553.32000000,502.82000000,552.35000000,1548851.29067000,789354.14815000
2020-11-22,552.42000000,580.88000000,511.28000000,560.03000000,1850317.93581000,910655.85789000
2020-11-23,560.03000000,610.85000000,550.12000000,608.58000000,2076008.84846000,1056711.75846000
2020-11-24,608.58000000,623.00000000,585.00000000,604.97000000,1606450.49193000,801041.86277000
2020-11-25,604.98000000,606.00000000,553.83000000,569.50000000,1219440.02727000,576127.36549000
2020-11-26,569.38000000,577.14000000,481.00000000,519.83000000,2683460.74171000,1291907.71331000
2020-11-27,519.83000000,530.62000000,493.72000000,518.68000000,1088064.28114000,546528.97953000
2020-11-28,518.59000000,547.94000000,506.59000000,537.52000000,900508.61431000,466164.69930000
2020-11-29,537.50000000,576.90000000,530.32000000,576.30000000,855276.46664000,440702.88199000
2020-11-30,576.32000000,616.85000000,570.07000000,616.66000000,1501989.45408000,762000.09958000
2020-12-01,616.65000000,635.70000000,560.00000000,585.26000000,2163875.81376000,1053325.00335000
2020-12-02,585.26000000,604.93000000,575.00000000,596.89000000,1069538.65619000,532480.45583000
2020-12-03,596.88000000,623.44000000,585.82000000,615.85000000,935687.91723000,481922.57902000
2020-12-04,615.84000000,620.00000000,565.82000000,567.24000000,1052452.78666000,488225.14672000
2020-12-05,567.24000000,597.11000000,560.88000000,596.80000000,701567.95564000,362873.30755000
2020-12-06,596.82000000,607.50000000,583.00000000,601.54000000,602496.96339000,311000.01314000
2020-12-07,601.59000000,603.15000000,584.22000000,591.28000000,498329.37589000,236796.14093000
2020-12-08,591.27000000,595.00000000,549.22000000,554.94000000,804443.00717000,371889.68919000
2020-12-09,554.92000000,578.08000000,530.43000000,573.09000000,997192.16738000,503291.69076000
2020-12-10,573.20000000,575.70000000,548.11000000,558.99000000,608414.51466000,301401.59013000
2020-12-11,558.99000000,560.80000000,535.50000000,544.43000000,768921.78317000,369206.67071000
2020-12-12,544.46000000,574.00000000,543.10000000,568.04000000,573913.95311000,303037.86143000
2020-12-13,568.09000000,595.00000000,563.22000000,590.70000000,657794.46158000,326199.32502000
2020-12-14,590.81000000,591.48000000,575.60000000,586.29000000,493012.02706000,245044.70577000
2020-12-15,586.29000000,597.20000000,578.58000000,588.64000000,569270.52011000,290602.59003000
2020-12-16,588.78000000,640.00000000,580.71000000,637.18000000,1185588.05078000,615898.25662000
2020-12-17,637.18000000,676.25000000,625.76000000,642.70000000,2006130.01975000,975946.21679000
2020-12-18,642.71000000,664.61000000,629.40000000,653.85000000,1000012.98018000,496068.24065000
2020-12-19,653.76000000,669.95000000,645.42000000,658.03000000,858803.88459000,421384.66554000
2020-12-20,658.05000000,661.39000000,621.01000000,638.18000000,823958.22843000,394908.57533000
2020-12-21,638.10000000,648.00000000,595.90000000,607.58000000,843251.16565000,408550.63200000
2020-12-22,607.68000000,637.73000000,588.00000000,636.45000000,918851.25654000,466287.90424000
2020-12-23,636.41000000,638.44000000,551.28000000,585.56000000,1208807.36518000,564050.80567000
2020-12-24,585.48000000,615.02000000,565.43000000,612.31000000,886335.86333000,452224.32838000
2020-12-25,612.31000000,634.24000000,604.28000000,626.82000000,798009.62915000,410025.85332000
2020-12-26,626.78000000,652.91000000,615.26000000,637.44000000,958585.50647000,484016.30919000
2020-12-27,637.44000000,717.13000000,625.00000000,685.11000000,1859968.15029000,934904.83600000
2020-12-28,685.10000000,748.09000000,681.04000000,730.41000000,1627154.39266000,832490.11082000
2020-12-29,730.40000000,740.78000000,689.20000000,732.00000000,1106876.35855000,543799.46855000
2020-12-30,732.00000000,758.74000000,716.62000000,752.17000000,1008574.09906000,514590.35901000
2020-12-31,752.17000000,755.74000000,722.00000000,736.42000000,863375.57981000,431442.91885000
2021-01-01,736.42000000,749.00000000,714.29000000,728.91000000,675114.09329000,338988.53158000
2021-01-02,728.91000000,787.69000000,714.91000000,774.56000000,1352618.57668000,686674.73342000
2021-01-03,774.44000000,1011.07000000,768.71000000,978.28000000,2813603.88615000,1439027.79886000
2021-01-04,978.33000000,1162.97000000,890.00000000,1041.43000000,4245010.94004000,2126337.67210000
2021-01-05,1041.45000000,1134.60000000,974.45000000,1099.56000000,2706995.67525000,1337641.02794000
2021-01-06,1100.16000000,1213.00000000,1057.26000000,1208.42000000,2390136.59334000,1227955.88850000
2021-01-07,1208.75000000,1289.00000000,1131.00000000,1224.87000000,1972922.82059000,974726.97516000
2021-01-08,1224.86000000,1273.75000000,1065.00000000,1216.93000000,2131172.92341000,1042889.10509000
2021-01-09,1216.72000000,1304.37000000,1171.36000000,1276.00000000,1448871.11514000,746369.69680000
2021-01-10,1276.00000000,1348.33000000,1170.00000000,1254.25000000,1951179.35003000,979792.30536000
2021-01-11,1254.24000000,1260.00000000,915.00000000,1087.01000000,4068784.65678000,1966216.19764000
2021-01-12,1087.00000000,1150.02000000,1006.33000000,1050.16000000,2302645.34052000,1149858.00491000
2021-01-13,1050.36000000,1137.65000000,987.48000000,1129.89000000,1564202.39081000,792814.80569000
2021-01-14,1129.79000000,1247.55000000,1086.70000000,1231.62000000,1555737.38556000,794405.96443000
2021-01-15,1231.89000000,1256.98000000,1069.42000000,1168.53000000,1944038.83738000,966118.73281000
2021-01-16,1168.48000000,1298.00000000,1151.77000000,1227.83000000,1575384.43797000,804431.16803000
2021-01-17,1227.83000000,1269.02000000,1165.00000000,1232.45000000,1317285.00579000,665250.50449000
2021-01-18,1232.50000000,1260.75000000,1182.58000000,1258.45000000,998050.11073000,499759.24002000
2021-01-19,1258.52000000,1438.30000000,1251.49000000,1365.36000000,2278852.55758000,1158029.40293000
2021-01-20,1365.36000000,1407.93000000,1235.42000000,1376.99000000,2219137.62144000,1103381.08760000
2021-01-21,1376.72000000,1390.00000000,1086.00000000,1110.96000000,2254164.80365000,1088341.96818000
2021-01-22,1111.98000000,1273.79000000,1042.31000000,1232.62000000,2020593.21673000,1036188.85921000
2021-01-23,1232.61000000,1272.44000000,1195.90000000,1233.60000000,1009545.08258000,505750.89704000
2021-01-24,1233.46000000,1398.83000000,1220.00000000,1392.51000000,1510879.53817000,790374.50924000
2021-01-25,1392.19000000,1475.00000000,1293.69000000,1317.88000000,1885441.31289000,943347.25829000
2021-01-26,1317.60000000,1378.49000000,1244.56000000,1365.97000000,1682923.65799000,856659.30135000
2021-01-27,1366.54000000,1373.90000000,1207.00000000,1239.03000000,2009772.08358000,997748.24567000
2021-01-28,1238.93000000,1360.00000000,1217.23000000,1329.69000000,1365269.71962000,702526.23919000
2021-01-29,1329.44000000,1436.90000000,1285.35000000,1379.50000000,2253963.18682000,1126572.38403000
2021-01-30,1379.56000000,1406.00000000,1326.41000000,1378.05000000,1040042.23630000,508185.46266000
2021-01-31,1378.04000000,1380.74000000,1281.12000000,1312.55000000,958704.85571000,448756.56134000
2021-02-01,1312.45000000,1377.99000000,1269.99000000,1374.17000000,1096397.91862000,550007.37258000
2021-02-02,1374.09000000,1547.90000000,1360.28000000,1511.87000000,1944227.99878000,986022.09176000
2021-02-03,1511.93000000,1669.35000000,1508.39000000,1664.49000000,1535869.88801000,793334.97198000
2021-02-04,1664.67000000,1695.20000000,1554.44000000,1595.67000000,1646502.32962000,825236.64834000
2021-02-05,1595.53000000,1760.49000000,1591.00000000,1719.19000000,1194123.29946000,600948.63761000
2021-02-06,1718.95000000,1743.67000000,1642.94000000,1676.35000000,1149808.33101000,565703.52545000
2021-02-07,1676.35000000,1693.00000000,1490.46000000,1611.62000000,1281734.86814000,618789.69751000
2021-02-08,1611.46000000,1775.57000000,1563.89000000,1750.15000000,1339777.09536000,677614.29512000
2021-02-09,1749.68000000,1821.88000000,1708.49000000,1769.13000000,1185071.89593000,593423.36868000
2021-02-10,1769.14000000,1837.86000000,1680.00000000,1740.78000000,1219932.25474000,605462.91818000
2021-02-11,1740.76000000,1819.00000000,1703.44000000,1785.62000000,735079.82699000,367056.14118000
2021-02-12,1785.83000000,1864.88000000,1739.88000000,1840.26000000,909600.20653000,460779.83709000
2021-02-13,1840.24000000,1871.72000000,1765.00000000,1814.96000000,767589.07285000,372008.25141000
2021-02-14,1815.25000000,1850.00000000,1784.11000000,1800.42000000,675261.77873000,334005.33344000
2021-02-15,1800.03000000,1835.72000000,1655.67000000,1779.25000000,1053474.57879000,511771.37271000
2021-02-16,1779.33000000,1827.28000000,1724.00000000,1781.99000000,817493.47513000,389395.78700000
2021-02-17,1781.99000000,1855.00000000,1733.01000000,1849.88000000,795711.63311000,412387.45021000
2021-02-18,1849.70000000,1950.50000000,1849.69000000,1939.61000000,937227.10191000,493607.02549000
2021-02-19,1938.91000000,1972.82000000,1891.00000000,1955.00000000,793404.41150000,388954.85277000
2021-02-20,1955.46000000,2042.34000000,1803.14000000,1913.00000000,1261315.81279000,624716.42408000
2021-02-21,1912.90000000,1976.31000000,1883.01000000,1933.53000000,756568.19743000,386132.26661000
2021-02-22,1933.54000000,1936.29000000,1551.00000000,1777.58000000,1807244.98099000,854014.62953000
2021-02-23,1777.42000000,1782.39000000,1355.00000000,1577.89000000,2547837.82068000,1231889.46331000
2021-02-24,1577.79000000,1712.70000000,1500.20000000,1623.39000000,1384388.81727000,705887.81504000
2021-02-25,1623.16000000,1671.59000000,1459.16000000,1481.75000000,1032670.79409000,501173.65129000
2021-02-26,1482.08000000,1562.25000000,1400.00000000,1444.59000000,1355973.29378000,662906.93964000
2021-02-27,1444.56000000,1529.00000000,1425.00000000,1458.13000000,927423.04750000,452205.99129000
2021-02-28,1458.27000000,1468.75000000,1293.18000000,1419.18000000,1410207.56284000,704060.34406000
2021-03-01,1418.67000000,1572.00000000,1409.91000000,1569.86000000,1094695.17839000,568597.04493000
2021-03-02,1570.00000000,1602.90000000,1455.52000000,1486.78000000,1061142.38743000,508683.55658000
2021-03-03,1486.79000000,1656.94000000,1475.47000000,1567.69000000,1054846.31471000,534919.19161000
2021-03-04,1567.68000000,1624.87000000,1506.36000000,1539.23000000,946365.67088000,468540.00465000
2021-03-05,1539.22000000,1548.96000000,1441.66000000,1528.31000000,910786.28976000,451258.01245000
2021-03-06,1528.08000000,1671.58000000,1513.03000000,1650.35000000,1013300.93928000,536167.18087000
2021-03-07,1650.68000000,1734.16000000,1630.35000000,1726.16000000,848470.78136000,432388.65922000
2021-03-08,1726.46000000,1843.59000000,1664.96000000,1833.18000000,1149711.39987000,602217.91071000
2021-03-09,1833.22000000,1870.77000000,1798.20000000,1870.51000000,857229.47855000,414078.09328000
2021-03-10,1870.50000000,1877.69000000,1757.00000000,1795.12000000,937230.62831000,451348.33020000
2021-03-11,1795.28000000,1846.70000000,1725.00000000,1825.78000000,909011.49610000,443744.99114000
2021-03-12,1825.78000000,1841.88000000,1719.72000000,1766.10000000,869564.63610000,426161.77880000
2021-03-13,1766.13000000,1944.30000000,1727.75000000,1922.35000000,926283.22642000,471925.04818000
2021-03-14,1922.35000000,1933.10000000,1836.00000000,1848.10000000,637963.63627000,301776.22952000
2021-03-15,1848.10000000,1891.76000000,1730.00000000,1793.48000000,1025326.79658000,511041.33812000
2021-03-16,1793.99000000,1819.50000000,1711.68000000,1805.12000000,764993.40147000,388327.71998000
2021-03-17,1805.01000000,1838.88000000,1741.18000000,1823.58000000,658349.44843000,337373.92544000
2021-03-18,1823.58000000,1850.00000000,1759.04000000,1776.08000000,603721.61056000,284617.82364000
2021-03-19,1775.92000000,1840.61000000,1733.47000000,1809.10000000,500258.42875000,250974.49054000
2021-03-20,1809.01000000,1868.83000000,1800.86000000,1806.10000000,451556.10639000,230001.04734000
2021-03-21,1806.57000000,1817.16000000,1747.00000000,1782.98000000,465953.98749000,227170.16353000
2021-03-22,1783.23000000,1807.51000000,1655.15000000,1680.97000000,582727.49081000,284682.99701000
2021-03-23,1681.17000000,1721.17000000,1650.00000000,1668.08000000,577213.99589000,286791.61839000
2021-03-24,1668.20000000,1740.86000000,1536.92000000,1581.84000000,753834.52393000,360806.99166000
2021-03-25,1581.88000000,1622.00000000,1549.40000000,1585.74000000,701697.00258000,357916.02537000
2021-03-26,1585.83000000,1699.93000000,1585.79000000,1698.84000000,515470.92907000,265021.09760000
2021-03-27,1698.84000000,1732.67000000,1666.41000000,1712.63000000,443845.49957000,223163.53000000
2021-03-28,1712.52000000,1725.66000000,1661.40000000,1687.01000000,348895.51314000,169502.24442000
2021-03-29,1687.16000000,1841.00000000,1677.85000000,1816.74000000,647724.46387000,342048.84150000
2021-03-30,1816.76000000,1859.13000000,1786.30000000,1840.46000000,568842.00526000,283746.67403000
2021-03-31,1840.41000000,1947.29000000,1768.15000000,1919.37000000,746995.85910000,377271.88679000
2021-04-01,1919.37000000,1984.77000000,1885.02000000,1968.05000000,741585.07266000,371883.72089000
2021-04-02,1968.05000000,2146.00000000,1948.48000000,2133.69000000,846197.93215000,436010.09375000
2021-04-03,2133.69000000,2138.12000000,1996.30000000,2008.52000000,770176.32192000,363187.43008000
2021-04-04,2008.59000000,2091.83000000,1975.24000000,2075.69000000,514345.76554000,263875.56295000
2021-04-05,2075.70000000,2130.64000000,2002.15000000,2107.38000000,684923.61494000,343642.59997000
